Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV	gtdb	kegg	uniprot	eggnog	ncbi	PhaC_status
Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Wenzhouxiangella	NA	ee1f41426d2c1a1a7e0036a5e9385dcb	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	Genus_of_Thioalkalispiraceae	NA	421ab1e4359a05be19b931a57e40f928	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	CCM19a	CCM19a	CCM19a	NA	b931317cd5528491afbd9314291ed35f	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112	NA	084ee2c7d811d5ac47ee214af8838982	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Genus_of_Steroidobacteraceae	NA	4e2371a8a2e0a0344c7e80ff9f08555c	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	NA	5f4907a879a4998b21798850c80f19a9	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	NA	dd8129a1de8988f56c8033a421c529dc	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	NA	b57d267826ae23c5d61df340f7feef1c	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	R7C24	R7C24	NA	1e71282af897a62baa1c6f3665b95d69	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Thioalkalivibrio	NA	254a1adb291c957a176e771189f01851	YES	YES	NA	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus_Contendobacter	NA	5f99122007c736ec34547f4bfdb85250	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus_Competibacter	NA	2e6e475d63d7a03b15c87031cd4a014e	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira	NA	bbfd733a5832cbffa173a7d647d0fa0c	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Candidatus_Accumulibacter	NA	edb731a5013cc4bcaf0ce56fbd850e20	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	NA	e44f4a7eef72486b75e2b11378a3d8d8	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Ferribacterium	NA	2b8906d8c3933b3b6344c4ae2c227887	NA	YES	NA	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	NA	e8278e5505332c3309d65feba7f57580	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas	NA	bd89c12f9d2d9c728b0da83184caee8b	NA	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Genus_of_Rhodocyclaceae	NA	6c1c4a9d01572095a98082b109fd03a1	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	NA	a7b85ce2ad8d8d2948e655ba5a2a6f4b	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Genus_of_Nitrosomonadaceae	NA	a72b08b200b7133ab2aa676d04e3c0fc	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	NA	82dba64efee4ca8af889eaa2f64e2f35	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	GOUTA6	NA	48e49090c9be489223f06a8c3679b6fe	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola	NA	ddf6612f3cc0f58cebfa3052240ffca0	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	NA	827677a16c1074d707d974430094cd86	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	NA	1379a3507c14e7d2b330f6448516216b	NA	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Genus_of_Burkholderiaceae	NA	6e01e4385cee37baa2cba8e4af01c030	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	NA	75669516fe0dc794befffc9d70cf9e81	NA	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Genus_of_Oxalobacteraceae	NA	3105a4f8266036d67f353a7f777e9ffd	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	NA	66c696b5d33b38b97aecf0705ab50016	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	NA	0d23c6dcac296f66e32ccab7d795f821	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Genus_of_Neisseriaceae	NA	469cab29c3ccc0706a166449aca3e7c8	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Uruburuella	NA	4be934906640c2364fb7babe58660eb1	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	AAP99	NA	c4bcaaa99ae9e8526ed109c6b0056c1c	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Genus_of_Hydrogenophilaceae	NA	b933c1a1181507571845c07ebfd4dd4f	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	NA	c8a92f8ee35103c0f95f7af64a85eb4a	NA	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Methyloversatilis	NA	7cabb4f21b4af8282f1723e892e73e3a	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azoarcus	NA	394a375133568dabd15ca2b7851c07c3	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	NA	8a9c97139a7d864eda93a0dc3e73ecb9	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Candidatus_Nitrotoga	NA	e6f7abdf22a65be374beb076e94e4cf9	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxydans	NA	0022f817a6bf1db59594dc65d5944954	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sterolibacterium	NA	775020beec07afe60a55abb337a7c833	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Denitratisoma	NA	aff4f9c7c6a00b06be578e7ff8cef396	NA	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azovibrio	NA	578649d1db5ce4b33c0347c8449bad28	NA	NA	NA	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	NA	e761c1416915122ea570d8900897cc63	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfurisoma	NA	2a975ed972955ab18bbc9c636387edc3	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium	NA	16d3f1e0a99f139358186fafa4e48046	NA	NA	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	oc32	NA	01116eda70451c0bd646b3f2a5c85953	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Family of Burkholderiales	Genus_of_Burkholderiales	NA	aea415a46560a41e5984ab572d8268e9	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	B1-7BS	B1-7BS	NA	95f1c1be2e6f7c20cd5baa1d8e524ed2	NA	NA	NA	NA	NA	Unknown
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Georgfuchsia	NA	c50e04552da60022b55d082f3e83b08b	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	NA	a6efdb52a04e05a2a1be52f5516784fa	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinivorax	NA	93752e667d0dea7879480fdb3e78f0c9	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Aquaspirillum	NA	781525677e5583a6f014b8af6a8392f0	NA	YES	NA	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella	NA	4cae02d01f33544ded3a836276469a5c	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	NA	b0f3ce01693732dcad3241523a431072	NA	YES	NA	YES	YES	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	NA	ff79b9cb006514e4fe3eae1bfa264942	NA	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Sphaerotilus	NA	454360ec95e61470c6663a0cb575f826	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	NA	392ed88dae5bdaa0f33bb863accb522b	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	75faff2495bb27a78e391473261f0ccb	NA	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Genus_of_Comamonadaceae	NA	d7d8e79e25d55cc802376c3f156f1673	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA	97b45007e89e1eea505637b75fb901ab	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	NA	57b0a7b96eb01e94ee1a1ce2b25e6159	NA	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	NA	8dd125199c8536f5d9c67b9d7cb00f6c	NA	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	NA	3156d91d07ec90d0155ac2b49563f333	YES	NA	NA	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Malikia	NA	1a0ef12b7715131b026b18033933424f	YES	NA	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	NA	128cdf23519495451ff3cce2a6bf315a	YES	YES	YES	NA	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	NA	e3b0954c4abbb7c220cfdc4ba874e8b8	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	NA	9af4b264d2970d262100600c35c70698	YES	YES	YES	YES	NA	YES
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	NA	e8699ede4f57ff1ffffdc46b868067cf	NA	NA	NA	NA	NA	Maybe
Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	NA	e9a9aa3ddb4fd2a082d97cd24f84d034	YES	YES	YES	YES	NA	YES
